"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2011-03","Mar-2011","NATUSD","National currency per US dollar","0","Units",,,6.566244,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2011-04","Apr-2011","NATUSD","National currency per US dollar","0","Units",,,6.529183,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2011-05","May-2011","NATUSD","National currency per US dollar","0","Units",,,6.49951,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2011-06","Jun-2011","NATUSD","National currency per US dollar","0","Units",,,6.477838,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2011-07","Jul-2011","NATUSD","National currency per US dollar","0","Units",,,6.461215,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2011-08","Aug-2011","NATUSD","National currency per US dollar","0","Units",,,6.409026,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2011-09","Sep-2011","NATUSD","National currency per US dollar","0","Units",,,6.3828,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2011-10","Oct-2011","NATUSD","National currency per US dollar","0","Units",,,6.3565,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2011-11","Nov-2011","NATUSD","National currency per US dollar","0","Units",,,6.3392,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2011-12","Dec-2011","NATUSD","National currency per US dollar","0","Units",,,6.3286,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-01","Jan-2012","NATUSD","National currency per US dollar","0","Units",,,6.3158,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-02","Feb-2012","NATUSD","National currency per US dollar","0","Units",,,6.30036,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-03","Mar-2012","NATUSD","National currency per US dollar","0","Units",,,6.308136,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-04","Apr-2012","NATUSD","National currency per US dollar","0","Units",,,6.296582,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-05","May-2012","NATUSD","National currency per US dollar","0","Units",,,6.305367,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-06","Jun-2012","NATUSD","National currency per US dollar","0","Units",,,6.31779,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-07","Jul-2012","NATUSD","National currency per US dollar","0","Units",,,6.324024,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-08","Aug-2012","NATUSD","National currency per US dollar","0","Units",,,6.340361,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-09","Sep-2012","NATUSD","National currency per US dollar","0","Units",,,6.33941,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-10","Oct-2012","NATUSD","National currency per US dollar","0","Units",,,6.314353,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-11","Nov-2012","NATUSD","National currency per US dollar","0","Units",,,6.29576,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2012-12","Dec-2012","NATUSD","National currency per US dollar","0","Units",,,6.29005,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-01","Jan-2013","NATUSD","National currency per US dollar","0","Units",,,6.278726,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-02","Feb-2013","NATUSD","National currency per US dollar","0","Units",,,6.2842,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-03","Mar-2013","NATUSD","National currency per US dollar","0","Units",,,6.274579,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-04","Apr-2013","NATUSD","National currency per US dollar","0","Units",,,6.247066,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-05","May-2013","NATUSD","National currency per US dollar","0","Units",,,6.197805,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-06","Jun-2013","NATUSD","National currency per US dollar","0","Units",,,6.17078,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-07","Jul-2013","NATUSD","National currency per US dollar","0","Units",,,6.17175,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-08","Aug-2013","NATUSD","National currency per US dollar","0","Units",,,6.170763,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-09","Sep-2013","NATUSD","National currency per US dollar","0","Units",,,6.158167,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-10","Oct-2013","NATUSD","National currency per US dollar","0","Units",,,6.140442,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-11","Nov-2013","NATUSD","National currency per US dollar","0","Units",,,6.137621,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2013-12","Dec-2013","NATUSD","National currency per US dollar","0","Units",,,6.1172,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-01","Jan-2014","NATUSD","National currency per US dollar","0","Units",,,6.103916,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-02","Feb-2014","NATUSD","National currency per US dollar","0","Units",,,6.113266,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-03","Mar-2014","NATUSD","National currency per US dollar","0","Units",,,6.136905,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-04","Apr-2014","NATUSD","National currency per US dollar","0","Units",,,6.15511,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-05","May-2014","NATUSD","National currency per US dollar","0","Units",,,6.162883,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-06","Jun-2014","NATUSD","National currency per US dollar","0","Units",,,6.156362,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-07","Jul-2014","NATUSD","National currency per US dollar","0","Units",,,6.1675,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-08","Aug-2014","NATUSD","National currency per US dollar","0","Units",,,6.160614,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-09","Sep-2014","NATUSD","National currency per US dollar","0","Units",,,6.152075,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-10","Oct-2014","NATUSD","National currency per US dollar","0","Units",,,6.144041,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-11","Nov-2014","NATUSD","National currency per US dollar","0","Units",,,6.144317,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2014-12","Dec-2014","NATUSD","National currency per US dollar","0","Units",,,6.124219,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-01","Jan-2015","NATUSD","National currency per US dollar","0","Units",,,6.127384,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-02","Feb-2015","NATUSD","National currency per US dollar","0","Units",,,6.13435,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-03","Mar-2015","NATUSD","National currency per US dollar","0","Units",,,6.150548,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-04","Apr-2015","NATUSD","National currency per US dollar","0","Units",,,6.129779,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-05","May-2015","NATUSD","National currency per US dollar","0","Units",,,6.114152,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-06","Jun-2015","NATUSD","National currency per US dollar","0","Units",,,6.116138,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-07","Jul-2015","NATUSD","National currency per US dollar","0","Units",,,6.1167,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-08","Aug-2015","NATUSD","National currency per US dollar","0","Units",,,6.305576,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-09","Sep-2015","NATUSD","National currency per US dollar","0","Units",,,6.369315,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-10","Oct-2015","NATUSD","National currency per US dollar","0","Units",,,6.349069,,
"CCUS","Currency exchange rates, monthly average","CHN","China (People's Republic of)","M","Monthly","2015-11","Nov-2015","NATUSD","National currency per US dollar","0","Units",,,6.364152,,
